=== START Cell A (ramp_down) at 2026-05-26T08:17:46Z ===
logs/0751e570-5cd5-44ba-882b-b40c88951ec3.txt
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from WANDB_API_KEY.
wandb: W&B API key is configured. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.26.1
wandb: Run data is saved locally in /workspace/senpai/target/wandb/run-20260526_081752-1oez0e2z
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run wd-sched-A-ramp_down-n1
wandb: ⭐️ View project at https://wandb.ai/wandb-applied-ai-team/modded-nanogpt-senpai
wandb: 🚀 View run at https://wandb.ai/wandb-applied-ai-team/modded-nanogpt-senpai/runs/1oez0e2z
[init] mode=musoft  L=12  block_residual_attn.proj_std=0.005984
step:0/3250 val_loss:10.82583 train_time:0.002s step_avg:nanms
step:1/3250 train_time:23.784s step_avg:23783.92ms
step:2493/3250 train_time:4744.622s step_avg:1903.18ms
step:2494/3250 train_time:4746.444s step_avg:1903.15ms
step:2495/3250 train_time:4748.266s step_avg:1903.11ms
step:2496/3250 train_time:4750.088s step_avg:1903.08ms
step:2497/3250 train_time:4752.744s step_avg:1903.38ms
step:2498/3250 train_time:4754.564s step_avg:1903.35ms
step:2499/3250 train_time:4756.386s step_avg:1903.32ms
step:2500/3250 train_time:4758.543s step_avg:1903.42ms
step:2500/3250 val_loss:3.35537 train_time:4758.544s step_avg:1886.61ms
step:2501/3250 train_time:4760.365s step_avg:1903.38ms
step:2502/3250 train_time:4762.188s step_avg:1903.35ms
step:2503/3250 train_time:4764.010s step_avg:1903.32ms
step:2504/3250 train_time:4765.832s step_avg:1903.29ms
step:2505/3250 train_time:4767.653s step_avg:1903.25ms
step:2506/3250 train_time:4769.475s step_avg:1903.22ms
step:2507/3250 train_time:4771.296s step_avg:1903.19ms
step:2508/3250 train_time:4773.118s step_avg:1903.16ms
step:2509/3250 train_time:4774.939s step_avg:1903.12ms
step:2510/3250 train_time:4776.760s step_avg:1903.09ms
step:2511/3250 train_time:4778.582s step_avg:1903.06ms
step:2512/3250 train_time:4780.403s step_avg:1903.03ms
step:2513/3250 train_time:4783.060s step_avg:1903.33ms
step:2514/3250 train_time:4784.881s step_avg:1903.29ms
step:2515/3250 train_time:4786.702s step_avg:1903.26ms
step:2516/3250 train_time:4788.522s step_avg:1903.23ms
step:2517/3250 train_time:4790.343s step_avg:1903.20ms
step:2518/3250 train_time:4792.163s step_avg:1903.16ms
step:2519/3250 train_time:4793.983s step_avg:1903.13ms
step:2520/3250 train_time:4795.805s step_avg:1903.10ms
step:2521/3250 train_time:4797.626s step_avg:1903.06ms
step:2522/3250 train_time:4799.446s step_avg:1903.03ms
step:2523/3250 train_time:4801.267s step_avg:1903.00ms
step:2524/3250 train_time:4803.087s step_avg:1902.97ms
step:2525/3250 train_time:4805.179s step_avg:1903.04ms
step:2526/3250 train_time:4806.999s step_avg:1903.01ms
step:2527/3250 train_time:4808.819s step_avg:1902.98ms
step:2528/3250 train_time:4810.641s step_avg:1902.94ms
step:2529/3250 train_time:4813.296s step_avg:1903.24ms
step:2530/3250 train_time:4815.118s step_avg:1903.21ms
step:2531/3250 train_time:4816.938s step_avg:1903.18ms
step:2532/3250 train_time:4818.760s step_avg:1903.14ms
step:2533/3250 train_time:4820.582s step_avg:1903.11ms
step:2534/3250 train_time:4822.403s step_avg:1903.08ms
step:2535/3250 train_time:4824.224s step_avg:1903.05ms
step:2536/3250 train_time:4826.045s step_avg:1903.01ms
step:2537/3250 train_time:4827.867s step_avg:1902.98ms
step:2538/3250 train_time:4829.688s step_avg:1902.95ms
step:2539/3250 train_time:4831.509s step_avg:1902.92ms
step:2540/3250 train_time:4833.330s step_avg:1902.89ms
step:2541/3250 train_time:4835.153s step_avg:1902.85ms
step:2542/3250 train_time:4836.975s step_avg:1902.82ms
step:2543/3250 train_time:4838.796s step_avg:1902.79ms
step:2544/3250 train_time:4840.617s step_avg:1902.76ms
step:2545/3250 train_time:4843.273s step_avg:1903.05ms
step:2546/3250 train_time:4845.094s step_avg:1903.02ms
step:2547/3250 train_time:4846.915s step_avg:1902.99ms
step:2548/3250 train_time:4848.736s step_avg:1902.96ms
step:2549/3250 train_time:4850.557s step_avg:1902.93ms
step:2550/3250 train_time:4852.652s step_avg:1903.00ms
step:2551/3250 train_time:4854.473s step_avg:1902.97ms
step:2552/3250 train_time:4856.294s step_avg:1902.94ms
step:2553/3250 train_time:4858.115s step_avg:1902.90ms
step:2554/3250 train_time:4859.936s step_avg:1902.87ms
step:2555/3250 train_time:4861.756s step_avg:1902.84ms
step:2556/3250 train_time:4863.576s step_avg:1902.81ms
step:2557/3250 train_time:4865.398s step_avg:1902.78ms
step:2558/3250 train_time:4867.219s step_avg:1902.74ms
step:2559/3250 train_time:4869.040s step_avg:1902.71ms
step:2560/3250 train_time:4870.860s step_avg:1902.68ms
step:2561/3250 train_time:4873.515s step_avg:1902.97ms
step:2562/3250 train_time:4875.336s step_avg:1902.94ms
step:2563/3250 train_time:4877.156s step_avg:1902.91ms
step:2564/3250 train_time:4878.977s step_avg:1902.88ms
step:2565/3250 train_time:4880.797s step_avg:1902.84ms
step:2566/3250 train_time:4882.617s step_avg:1902.81ms
step:2567/3250 train_time:4884.438s step_avg:1902.78ms
step:2568/3250 train_time:4886.258s step_avg:1902.75ms
step:2569/3250 train_time:4888.078s step_avg:1902.72ms
step:2570/3250 train_time:4889.898s step_avg:1902.68ms
step:2571/3250 train_time:4891.718s step_avg:1902.65ms
step:2572/3250 train_time:4893.538s step_avg:1902.62ms
step:2573/3250 train_time:4895.359s step_avg:1902.59ms
step:2574/3250 train_time:4897.180s step_avg:1902.56ms
step:2575/3250 train_time:4899.271s step_avg:1902.63ms
step:2576/3250 train_time:4901.091s step_avg:1902.60ms
step:2577/3250 train_time:4903.746s step_avg:1902.89ms
step:2578/3250 train_time:4905.568s step_avg:1902.86ms
step:2579/3250 train_time:4907.388s step_avg:1902.83ms
step:2580/3250 train_time:4909.210s step_avg:1902.79ms
step:2581/3250 train_time:4911.030s step_avg:1902.76ms
step:2582/3250 train_time:4912.852s step_avg:1902.73ms
step:2583/3250 train_time:4914.674s step_avg:1902.70ms
step:2584/3250 train_time:4916.494s step_avg:1902.67ms
step:2585/3250 train_time:4918.315s step_avg:1902.64ms
step:2586/3250 train_time:4920.135s step_avg:1902.60ms
step:2587/3250 train_time:4921.955s step_avg:1902.57ms
step:2588/3250 train_time:4923.778s step_avg:1902.54ms
step:2589/3250 train_time:4925.600s step_avg:1902.51ms
step:2590/3250 train_time:4927.420s step_avg:1902.48ms
step:2591/3250 train_time:4929.240s step_avg:1902.45ms
step:2592/3250 train_time:4931.060s step_avg:1902.42ms
step:2593/3250 train_time:4933.715s step_avg:1902.71ms
step:2594/3250 train_time:4935.535s step_avg:1902.67ms
step:2595/3250 train_time:4937.355s step_avg:1902.64ms
step:2596/3250 train_time:4939.176s step_avg:1902.61ms
step:2597/3250 train_time:4940.996s step_avg:1902.58ms
step:2598/3250 train_time:4942.817s step_avg:1902.55ms
step:2599/3250 train_time:4944.638s step_avg:1902.52ms
step:2600/3250 train_time:4946.731s step_avg:1902.59ms
step:2601/3250 train_time:4948.551s step_avg:1902.56ms
step:2602/3250 train_time:4950.370s step_avg:1902.53ms
step:2603/3250 train_time:4952.191s step_avg:1902.49ms
step:2604/3250 train_time:4954.012s step_avg:1902.46ms
step:2605/3250 train_time:4955.834s step_avg:1902.43ms
step:2606/3250 train_time:4957.655s step_avg:1902.40ms
step:2607/3250 train_time:4959.476s step_avg:1902.37ms
step:2608/3250 train_time:4961.296s step_avg:1902.34ms
step:2609/3250 train_time:4963.952s step_avg:1902.63ms
step:2610/3250 train_time:4965.773s step_avg:1902.59ms
step:2611/3250 train_time:4967.593s step_avg:1902.56ms
step:2612/3250 train_time:4969.414s step_avg:1902.53ms
step:2613/3250 train_time:4971.235s step_avg:1902.50ms
step:2614/3250 train_time:4973.055s step_avg:1902.47ms
step:2615/3250 train_time:4974.875s step_avg:1902.44ms
step:2616/3250 train_time:4976.695s step_avg:1902.41ms
step:2617/3250 train_time:4978.515s step_avg:1902.37ms
step:2618/3250 train_time:4980.335s step_avg:1902.34ms
step:2619/3250 train_time:4982.155s step_avg:1902.31ms
step:2620/3250 train_time:4983.976s step_avg:1902.28ms
step:2621/3250 train_time:4985.796s step_avg:1902.25ms
step:2622/3250 train_time:4987.616s step_avg:1902.22ms
step:2623/3250 train_time:4989.436s step_avg:1902.19ms
step:2624/3250 train_time:4991.257s step_avg:1902.16ms
step:2625/3250 train_time:4994.249s step_avg:1902.57ms
step:2625/3250 val_loss:3.33502 train_time:4994.250s step_avg:1885.65ms
step:2626/3250 train_time:4996.071s step_avg:1902.54ms
step:2627/3250 train_time:4997.892s step_avg:1902.51ms
step:2628/3250 train_time:4999.712s step_avg:1902.48ms
step:2629/3250 train_time:5001.533s step_avg:1902.45ms
step:2630/3250 train_time:5003.355s step_avg:1902.42ms
step:2631/3250 train_time:5005.176s step_avg:1902.39ms
step:2632/3250 train_time:5006.997s step_avg:1902.35ms
step:2633/3250 train_time:5008.818s step_avg:1902.32ms
step:2634/3250 train_time:5010.639s step_avg:1902.29ms
step:2635/3250 train_time:5012.461s step_avg:1902.26ms
step:2636/3250 train_time:5014.282s step_avg:1902.23ms
step:2637/3250 train_time:5016.102s step_avg:1902.20ms
step:2638/3250 train_time:5017.923s step_avg:1902.17ms
step:2639/3250 train_time:5019.744s step_avg:1902.14ms
step:2640/3250 train_time:5021.565s step_avg:1902.11ms
step:2641/3250 train_time:5024.220s step_avg:1902.39ms
step:2642/3250 train_time:5026.040s step_avg:1902.36ms
step:2643/3250 train_time:5027.861s step_avg:1902.33ms
step:2644/3250 train_time:5029.681s step_avg:1902.30ms
step:2645/3250 train_time:5031.502s step_avg:1902.27ms
step:2646/3250 train_time:5033.322s step_avg:1902.24ms
step:2647/3250 train_time:5035.143s step_avg:1902.21ms
step:2648/3250 train_time:5036.963s step_avg:1902.18ms
step:2649/3250 train_time:5038.784s step_avg:1902.15ms
step:2650/3250 train_time:5040.876s step_avg:1902.22ms
step:2651/3250 train_time:5042.698s step_avg:1902.19ms
step:2652/3250 train_time:5044.519s step_avg:1902.16ms
step:2653/3250 train_time:5046.340s step_avg:1902.13ms
step:2654/3250 train_time:5048.161s step_avg:1902.10ms
step:2655/3250 train_time:5049.981s step_avg:1902.06ms
step:2656/3250 train_time:5051.802s step_avg:1902.03ms
step:2657/3250 train_time:5054.457s step_avg:1902.32ms
step:2658/3250 train_time:5056.277s step_avg:1902.29ms
step:2659/3250 train_time:5058.097s step_avg:1902.26ms
step:2660/3250 train_time:5059.917s step_avg:1902.22ms
step:2661/3250 train_time:5061.773s step_avg:1902.21ms
step:2662/3250 train_time:5063.594s step_avg:1902.18ms
step:2663/3250 train_time:5065.415s step_avg:1902.15ms
step:2664/3250 train_time:5067.237s step_avg:1902.12ms
step:2665/3250 train_time:5069.058s step_avg:1902.09ms
step:2666/3250 train_time:5070.878s step_avg:1902.05ms
step:2667/3250 train_time:5072.699s step_avg:1902.02ms
step:2668/3250 train_time:5074.520s step_avg:1901.99ms
step:2669/3250 train_time:5076.340s step_avg:1901.96ms
step:2670/3250 train_time:5078.162s step_avg:1901.93ms
step:2671/3250 train_time:5079.983s step_avg:1901.90ms
step:2672/3250 train_time:5081.803s step_avg:1901.87ms
step:2673/3250 train_time:5084.458s step_avg:1902.15ms
step:2674/3250 train_time:5086.278s step_avg:1902.12ms
step:2675/3250 train_time:5088.372s step_avg:1902.19ms
step:2676/3250 train_time:5090.191s step_avg:1902.16ms
step:2677/3250 train_time:5092.011s step_avg:1902.13ms
step:2678/3250 train_time:5093.832s step_avg:1902.10ms
step:2679/3250 train_time:5095.652s step_avg:1902.07ms
step:2680/3250 train_time:5097.473s step_avg:1902.04ms
step:2681/3250 train_time:5099.293s step_avg:1902.01ms
step:2682/3250 train_time:5101.115s step_avg:1901.98ms
step:2683/3250 train_time:5102.935s step_avg:1901.95ms
step:2684/3250 train_time:5104.756s step_avg:1901.92ms
step:2685/3250 train_time:5106.576s step_avg:1901.89ms
step:2686/3250 train_time:5108.398s step_avg:1901.86ms
step:2687/3250 train_time:5110.219s step_avg:1901.83ms
step:2688/3250 train_time:5112.041s step_avg:1901.80ms
step:2689/3250 train_time:5114.697s step_avg:1902.08ms
step:2690/3250 train_time:5116.517s step_avg:1902.05ms
step:2691/3250 train_time:5118.337s step_avg:1902.02ms
step:2692/3250 train_time:5120.156s step_avg:1901.99ms
step:2693/3250 train_time:5121.977s step_avg:1901.96ms
step:2694/3250 train_time:5123.798s step_avg:1901.93ms
step:2695/3250 train_time:5125.619s step_avg:1901.90ms
step:2696/3250 train_time:5127.441s step_avg:1901.87ms
step:2697/3250 train_time:5129.261s step_avg:1901.84ms
step:2698/3250 train_time:5131.082s step_avg:1901.81ms
step:2699/3250 train_time:5132.902s step_avg:1901.78ms
step:2700/3250 train_time:5134.995s step_avg:1901.85ms
step:2701/3250 train_time:5136.815s step_avg:1901.82ms
step:2702/3250 train_time:5138.635s step_avg:1901.79ms
step:2703/3250 train_time:5140.456s step_avg:1901.76ms
step:2704/3250 train_time:5142.278s step_avg:1901.73ms
step:2705/3250 train_time:5144.933s step_avg:1902.01ms
step:2706/3250 train_time:5146.753s step_avg:1901.98ms
step:2707/3250 train_time:5148.573s step_avg:1901.95ms
step:2708/3250 train_time:5150.394s step_avg:1901.92ms
step:2709/3250 train_time:5152.214s step_avg:1901.89ms
step:2710/3250 train_time:5154.036s step_avg:1901.86ms
step:2711/3250 train_time:5155.857s step_avg:1901.83ms
step:2712/3250 train_time:5157.678s step_avg:1901.80ms
step:2713/3250 train_time:5159.499s step_avg:1901.77ms
step:2714/3250 train_time:5161.320s step_avg:1901.74ms
step:2715/3250 train_time:5163.141s step_avg:1901.71ms
step:2716/3250 train_time:5164.962s step_avg:1901.68ms
step:2717/3250 train_time:5166.784s step_avg:1901.65ms
step:2718/3250 train_time:5168.605s step_avg:1901.62ms
step:2719/3250 train_time:5170.426s step_avg:1901.59ms
step:2720/3250 train_time:5172.246s step_avg:1901.56ms
step:2721/3250 train_time:5174.901s step_avg:1901.84ms
step:2722/3250 train_time:5176.721s step_avg:1901.81ms
step:2723/3250 train_time:5178.540s step_avg:1901.78ms
step:2724/3250 train_time:5180.362s step_avg:1901.75ms
step:2725/3250 train_time:5182.460s step_avg:1901.82ms
step:2726/3250 train_time:5184.281s step_avg:1901.79ms
step:2727/3250 train_time:5186.103s step_avg:1901.76ms
step:2728/3250 train_time:5187.925s step_avg:1901.73ms
step:2729/3250 train_time:5189.746s step_avg:1901.70ms
step:2730/3250 train_time:5191.567s step_avg:1901.67ms
step:2731/3250 train_time:5193.390s step_avg:1901.64ms
step:2732/3250 train_time:5195.211s step_avg:1901.61ms
step:2733/3250 train_time:5197.034s step_avg:1901.59ms
step:2734/3250 train_time:5198.855s step_avg:1901.56ms
step:2735/3250 train_time:5200.676s step_avg:1901.53ms
step:2736/3250 train_time:5202.501s step_avg:1901.50ms
step:2737/3250 train_time:5205.156s step_avg:1901.77ms
step:2738/3250 train_time:5206.977s step_avg:1901.74ms
step:2739/3250 train_time:5208.797s step_avg:1901.71ms
step:2740/3250 train_time:5210.619s step_avg:1901.69ms
step:2741/3250 train_time:5212.440s step_avg:1901.66ms
step:2742/3250 train_time:5214.262s step_avg:1901.63ms
step:2743/3250 train_time:5216.084s step_avg:1901.60ms
step:2744/3250 train_time:5217.905s step_avg:1901.57ms
step:2745/3250 train_time:5219.726s step_avg:1901.54ms
step:2746/3250 train_time:5221.549s step_avg:1901.51ms
step:2747/3250 train_time:5223.370s step_avg:1901.48ms
step:2748/3250 train_time:5225.191s step_avg:1901.45ms
step:2749/3250 train_time:5227.012s step_avg:1901.42ms
step:2750/3250 train_time:5229.171s step_avg:1901.52ms
step:2750/3250 val_loss:3.31696 train_time:5229.172s step_avg:1879.38ms
step:2751/3250 train_time:5230.993s step_avg:1901.49ms
step:2752/3250 train_time:5232.815s step_avg:1901.46ms
step:2753/3250 train_time:5235.471s step_avg:1901.73ms
step:2754/3250 train_time:5237.292s step_avg:1901.70ms
step:2755/3250 train_time:5239.113s step_avg:1901.67ms
step:2756/3250 train_time:5240.936s step_avg:1901.65ms
step:2757/3250 train_time:5242.757s step_avg:1901.62ms
step:2758/3250 train_time:5244.578s step_avg:1901.59ms
step:2759/3250 train_time:5246.400s step_avg:1901.56ms
step:2760/3250 train_time:5248.222s step_avg:1901.53ms
step:2761/3250 train_time:5250.043s step_avg:1901.50ms
step:2762/3250 train_time:5251.865s step_avg:1901.47ms
step:2763/3250 train_time:5253.687s step_avg:1901.44ms
step:2764/3250 train_time:5255.509s step_avg:1901.41ms
step:2765/3250 train_time:5257.330s step_avg:1901.39ms
step:2766/3250 train_time:5259.153s step_avg:1901.36ms
step:2767/3250 train_time:5260.975s step_avg:1901.33ms
step:2768/3250 train_time:5262.797s step_avg:1901.30ms
step:2769/3250 train_time:5265.452s step_avg:1901.57ms
step:2770/3250 train_time:5267.273s step_avg:1901.54ms
step:2771/3250 train_time:5269.094s step_avg:1901.51ms
step:2772/3250 train_time:5270.915s step_avg:1901.48ms
step:2773/3250 train_time:5272.736s step_avg:1901.46ms
step:2774/3250 train_time:5274.557s step_avg:1901.43ms
step:2775/3250 train_time:5276.651s step_avg:1901.50ms
step:2776/3250 train_time:5278.471s step_avg:1901.47ms
step:2777/3250 train_time:5280.293s step_avg:1901.44ms
step:2778/3250 train_time:5282.116s step_avg:1901.41ms
step:2779/3250 train_time:5283.937s step_avg:1901.38ms
step:2780/3250 train_time:5285.757s step_avg:1901.35ms
step:2781/3250 train_time:5287.578s step_avg:1901.32ms
step:2782/3250 train_time:5289.399s step_avg:1901.29ms
step:2783/3250 train_time:5291.221s step_avg:1901.27ms
step:2784/3250 train_time:5293.043s step_avg:1901.24ms
step:2785/3250 train_time:5295.697s step_avg:1901.51ms
step:2786/3250 train_time:5297.518s step_avg:1901.48ms
step:2787/3250 train_time:5299.341s step_avg:1901.45ms
step:2788/3250 train_time:5301.163s step_avg:1901.42ms
step:2789/3250 train_time:5302.983s step_avg:1901.39ms
step:2790/3250 train_time:5304.804s step_avg:1901.36ms
step:2791/3250 train_time:5306.624s step_avg:1901.33ms
step:2792/3250 train_time:5308.445s step_avg:1901.31ms
step:2793/3250 train_time:5310.265s step_avg:1901.28ms
step:2794/3250 train_time:5312.087s step_avg:1901.25ms
step:2795/3250 train_time:5313.909s step_avg:1901.22ms
step:2796/3250 train_time:5315.731s step_avg:1901.19ms
step:2797/3250 train_time:5317.554s step_avg:1901.16ms
step:2798/3250 train_time:5319.375s step_avg:1901.13ms
step:2799/3250 train_time:5321.197s step_avg:1901.11ms
step:2800/3250 train_time:5323.297s step_avg:1901.18ms
step:2801/3250 train_time:5325.952s step_avg:1901.45ms
step:2802/3250 train_time:5327.774s step_avg:1901.42ms
step:2803/3250 train_time:5329.596s step_avg:1901.39ms
step:2804/3250 train_time:5331.418s step_avg:1901.36ms
step:2805/3250 train_time:5333.240s step_avg:1901.33ms
step:2806/3250 train_time:5335.063s step_avg:1901.31ms
step:2807/3250 train_time:5336.884s step_avg:1901.28ms
step:2808/3250 train_time:5338.705s step_avg:1901.25ms
step:2809/3250 train_time:5340.526s step_avg:1901.22ms
step:2810/3250 train_time:5342.348s step_avg:1901.19ms
step:2811/3250 train_time:5344.170s step_avg:1901.16ms
step:2812/3250 train_time:5345.993s step_avg:1901.14ms
step:2813/3250 train_time:5347.814s step_avg:1901.11ms
step:2814/3250 train_time:5349.635s step_avg:1901.08ms
step:2815/3250 train_time:5351.459s step_avg:1901.05ms
step:2816/3250 train_time:5353.282s step_avg:1901.02ms
step:2817/3250 train_time:5355.937s step_avg:1901.29ms
step:2818/3250 train_time:5357.759s step_avg:1901.26ms
step:2819/3250 train_time:5359.580s step_avg:1901.23ms
step:2820/3250 train_time:5361.402s step_avg:1901.21ms
step:2821/3250 train_time:5363.224s step_avg:1901.18ms
step:2822/3250 train_time:5365.045s step_avg:1901.15ms
step:2823/3250 train_time:5366.865s step_avg:1901.12ms
step:2824/3250 train_time:5368.687s step_avg:1901.09ms
step:2825/3250 train_time:5370.783s step_avg:1901.16ms
step:2826/3250 train_time:5372.606s step_avg:1901.13ms
step:2827/3250 train_time:5374.428s step_avg:1901.11ms
step:2828/3250 train_time:5376.248s step_avg:1901.08ms
step:2829/3250 train_time:5378.069s step_avg:1901.05ms
step:2830/3250 train_time:5379.889s step_avg:1901.02ms
step:2831/3250 train_time:5381.710s step_avg:1900.99ms
step:2832/3250 train_time:5383.532s step_avg:1900.96ms
step:2833/3250 train_time:5386.187s step_avg:1901.23ms
step:2834/3250 train_time:5388.007s step_avg:1901.20ms
step:2835/3250 train_time:5389.827s step_avg:1901.17ms
step:2836/3250 train_time:5391.647s step_avg:1901.15ms
step:2837/3250 train_time:5393.467s step_avg:1901.12ms
step:2838/3250 train_time:5395.288s step_avg:1901.09ms
step:2839/3250 train_time:5397.109s step_avg:1901.06ms
step:2840/3250 train_time:5398.929s step_avg:1901.03ms
step:2841/3250 train_time:5400.753s step_avg:1901.00ms
step:2842/3250 train_time:5402.573s step_avg:1900.98ms
step:2843/3250 train_time:5404.393s step_avg:1900.95ms
step:2844/3250 train_time:5406.213s step_avg:1900.92ms
step:2845/3250 train_time:5408.033s step_avg:1900.89ms
step:2846/3250 train_time:5409.853s step_avg:1900.86ms
step:2847/3250 train_time:5411.675s step_avg:1900.83ms
step:2848/3250 train_time:5413.496s step_avg:1900.81ms
step:2849/3250 train_time:5416.151s step_avg:1901.07ms
step:2850/3250 train_time:5418.244s step_avg:1901.14ms
step:2851/3250 train_time:5420.103s step_avg:1901.12ms
step:2852/3250 train_time:5421.924s step_avg:1901.10ms
step:2853/3250 train_time:5423.744s step_avg:1901.07ms
step:2854/3250 train_time:5425.564s step_avg:1901.04ms
step:2855/3250 train_time:5427.384s step_avg:1901.01ms
step:2856/3250 train_time:5429.205s step_avg:1900.98ms
step:2857/3250 train_time:5431.025s step_avg:1900.95ms
step:2858/3250 train_time:5432.845s step_avg:1900.93ms
step:2859/3250 train_time:5434.665s step_avg:1900.90ms
step:2860/3250 train_time:5436.486s step_avg:1900.87ms
step:2861/3250 train_time:5438.306s step_avg:1900.84ms
step:2862/3250 train_time:5440.126s step_avg:1900.81ms
step:2863/3250 train_time:5441.947s step_avg:1900.78ms
step:2864/3250 train_time:5443.768s step_avg:1900.76ms
step:2865/3250 train_time:5446.423s step_avg:1901.02ms
step:2866/3250 train_time:5448.244s step_avg:1900.99ms
step:2867/3250 train_time:5450.066s step_avg:1900.96ms
step:2868/3250 train_time:5451.887s step_avg:1900.94ms
step:2869/3250 train_time:5453.710s step_avg:1900.91ms
step:2870/3250 train_time:5455.532s step_avg:1900.88ms
step:2871/3250 train_time:5457.353s step_avg:1900.85ms
step:2872/3250 train_time:5459.174s step_avg:1900.83ms
step:2873/3250 train_time:5460.995s step_avg:1900.80ms
step:2874/3250 train_time:5462.815s step_avg:1900.77ms
step:2875/3250 train_time:5464.971s step_avg:1900.86ms
step:2875/3250 val_loss:3.29992 train_time:5464.971s step_avg:1886.40ms
step:2876/3250 train_time:5466.792s step_avg:1900.83ms
step:2877/3250 train_time:5468.615s step_avg:1900.80ms
step:2878/3250 train_time:5470.436s step_avg:1900.78ms
step:2879/3250 train_time:5472.257s step_avg:1900.75ms
step:2880/3250 train_time:5474.077s step_avg:1900.72ms
step:2881/3250 train_time:5476.733s step_avg:1900.98ms
step:2882/3250 train_time:5478.553s step_avg:1900.96ms
step:2883/3250 train_time:5480.375s step_avg:1900.93ms
step:2884/3250 train_time:5482.195s step_avg:1900.90ms
step:2885/3250 train_time:5484.016s step_avg:1900.87ms
step:2886/3250 train_time:5485.839s step_avg:1900.84ms
step:2887/3250 train_time:5487.660s step_avg:1900.82ms
step:2888/3250 train_time:5489.481s step_avg:1900.79ms
step:2889/3250 train_time:5491.302s step_avg:1900.76ms
step:2890/3250 train_time:5493.122s step_avg:1900.73ms
step:2891/3250 train_time:5494.944s step_avg:1900.71ms
step:2892/3250 train_time:5496.765s step_avg:1900.68ms
step:2893/3250 train_time:5498.586s step_avg:1900.65ms
step:2894/3250 train_time:5500.407s step_avg:1900.62ms
step:2895/3250 train_time:5502.230s step_avg:1900.60ms
step:2896/3250 train_time:5504.051s step_avg:1900.57ms
step:2897/3250 train_time:5506.706s step_avg:1900.83ms
step:2898/3250 train_time:5508.526s step_avg:1900.80ms
step:2899/3250 train_time:5510.347s step_avg:1900.78ms
step:2900/3250 train_time:5512.441s step_avg:1900.84ms
step:2901/3250 train_time:5514.260s step_avg:1900.81ms
step:2902/3250 train_time:5516.081s step_avg:1900.79ms
step:2903/3250 train_time:5517.901s step_avg:1900.76ms
step:2904/3250 train_time:5519.723s step_avg:1900.73ms
step:2905/3250 train_time:5521.542s step_avg:1900.70ms
step:2906/3250 train_time:5523.363s step_avg:1900.68ms
step:2907/3250 train_time:5525.184s step_avg:1900.65ms
step:2908/3250 train_time:5527.005s step_avg:1900.62ms
step:2909/3250 train_time:5528.830s step_avg:1900.59ms
step:2910/3250 train_time:5530.650s step_avg:1900.57ms
step:2911/3250 train_time:5532.470s step_avg:1900.54ms
step:2912/3250 train_time:5534.291s step_avg:1900.51ms
step:2913/3250 train_time:5536.946s step_avg:1900.77ms
step:2914/3250 train_time:5538.766s step_avg:1900.74ms
step:2915/3250 train_time:5540.586s step_avg:1900.72ms
step:2916/3250 train_time:5542.407s step_avg:1900.69ms
step:2917/3250 train_time:5544.227s step_avg:1900.66ms
step:2918/3250 train_time:5546.047s step_avg:1900.63ms
step:2919/3250 train_time:5547.867s step_avg:1900.61ms
step:2920/3250 train_time:5549.688s step_avg:1900.58ms
step:2921/3250 train_time:5551.507s step_avg:1900.55ms
step:2922/3250 train_time:5553.329s step_avg:1900.52ms
step:2923/3250 train_time:5555.149s step_avg:1900.50ms
step:2924/3250 train_time:5556.969s step_avg:1900.47ms
step:2925/3250 train_time:5559.064s step_avg:1900.53ms
step:2925/3250 val_loss:3.29306 train_time:5559.064s step_avg:1881.86ms
step:2926/3250 train_time:5560.885s step_avg:1900.51ms
step:2927/3250 train_time:5562.706s step_avg:1900.48ms
step:2928/3250 train_time:5564.528s step_avg:1900.45ms
step:2929/3250 train_time:5567.183s step_avg:1900.71ms
step:2930/3250 train_time:5569.005s step_avg:1900.68ms
step:2931/3250 train_time:5570.826s step_avg:1900.66ms
step:2932/3250 train_time:5572.647s step_avg:1900.63ms
step:2933/3250 train_time:5574.468s step_avg:1900.60ms
step:2934/3250 train_time:5576.289s step_avg:1900.58ms
step:2935/3250 train_time:5578.110s step_avg:1900.55ms
step:2936/3250 train_time:5579.931s step_avg:1900.52ms
step:2937/3250 train_time:5581.752s step_avg:1900.49ms
step:2938/3250 train_time:5583.572s step_avg:1900.47ms
step:2939/3250 train_time:5585.394s step_avg:1900.44ms
step:2940/3250 train_time:5587.215s step_avg:1900.41ms
step:2941/3250 train_time:5589.036s step_avg:1900.39ms
step:2942/3250 train_time:5590.857s step_avg:1900.36ms
step:2943/3250 train_time:5592.677s step_avg:1900.33ms
step:2944/3250 train_time:5594.498s step_avg:1900.30ms
step:2945/3250 train_time:5597.153s step_avg:1900.56ms
step:2946/3250 train_time:5598.973s step_avg:1900.53ms
step:2947/3250 train_time:5600.793s step_avg:1900.51ms
step:2948/3250 train_time:5602.613s step_avg:1900.48ms
step:2949/3250 train_time:5604.433s step_avg:1900.45ms
step:2950/3250 train_time:5606.526s step_avg:1900.52ms
step:2950/3250 val_loss:3.28984 train_time:5606.527s step_avg:1898.49ms
step:2951/3250 train_time:5608.349s step_avg:1900.49ms
